id,title,authors,date,link,sentence_no,text
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,25,"""I'm not critical of his performance since."""
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,26,"Investors have also worried about what will happen to Berkshire after Buffett, 82, and Munger, 89, leave."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,27,"In his most extensive comments to date about the future of Berkshire after he is gone, Buffett said he still expects the conglomerate to be a partner of choice for distressed companies."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,28,"Buffett said he and his board are ""solidly in agreement"" on who should be the next chief executive - but offered no names - and said his son, Howard, would become chairman to ensure that Berkshire had the right CEO in place."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,29,"""The key is preserving a culture and having a successor, a CEO that will have more brains, more energy, more passion for it than even I have,"" Buffett said in response to a shareholder question at the meeting."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,30,"BIG BASH As Berkshire has grown, so has the yearly extravaganza, now Omaha's second-biggest annual tourism event behind the College World Series baseball tournament."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,31,"The event attracted many well-known investors, including Mario Gabelli, Leon Cooperman and Chris Davis, as well as mom-and-pop investors."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,32,"Missy Krasso, a driver for Happy Cab in Omaha, makes as much as $3,000 in fares during the Berkshire weekend."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,33,"Wall Street tips well, she said."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,34,"Before the meeting began, Buffett roamed an exhibit hall at the arena featuring Berkshire-owned companies."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,35,"Cherry Coke in hand, he dipped coconut bon-bons in a fondant coating at See's Candies, admired a model Burlington Northern railroad and tossed newspapers."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,36,Berkshire owns the Omaha World-Herald and others.
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,37,"A new addition to the series of events around the meeting this year was an ""Invest in Yourself"" five-kilometer run through downtown Omaha, with Buffett starting it off, if not necessarily setting the pace."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,38,"The real mad sprint began at 6:30 a.m. on Saturday, when dozens of shareholders rushed for the best seats directly in front of Buffett and Munger on the arena floor, large enough to be suitable for a rock-star concert."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,39,"Sherman Silber, a fertility doctor who has attended the meetings for 15 years, said he misses the ""old format"" where he could just go to the podium and ask a question."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,40,"""Now you have to do all this lottery stuff,"" he said."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,41,"But Rosie Smith, a finance executive for a Baltimore book printer, said she keeps coming back for more."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,42,"""We came out here, and it was the wildest thing we've ever seen,"" she said, referring to the first of her 10 visits to the meeting."
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,43,"""Every year, it keeps snowballing."""
USBRE94307H20130505,Buffett devotees stick by him even as growth slows,athan Stempel and  Jennifer Ablan,"Sun May 5, 2013 4:04pm EDT",http://www.reuters.com/article/2013/05/05/us-berkshire-agm-idUSBRE94307H20130505,44,"(Reporting by Jennifer Ablan and Jonathan Stempel in Omaha; Additional reporting by Rhonda Schaffler; Editing by  Ben Berkowitz ,  Paritosh Bansal ,  Tiffany Wu  and Maureen Bavdek)"
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,0,"NEW YORK  (Reuters) - A private equity group made up of Bain Capital and Golden Gate Capital Corp are nearing a deal to acquire BMC Software and an announcement could come as early as Monday, two people familiar with the matter told Reuters on Sunday."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,1,"The negotiated price of the deal is around $46 per share, said one of the people, who wished to remain anonymous because they are not permitted to speak to the media."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,2,That would mean the deal value would be more than $6.5 billion.
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,3,"Discussions are ongoing and the terms of the deal could still change, the sources said."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,4,Calls to BMC and Bain were not immediately returned.
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,5,Golden Gate officials declined to comment.
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,6,"The deal would be one of the largest leveraged buyouts so far this year, after Michael Dell teamed up with private equity firm Silver Lake Partners LP to take Dell Inc private for $24.4 billion."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,7,Silver Lake accounts for only a quarter of the equity in that deal.
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,8,"Buoyant debt markets have encouraged private equity to consider larger deals, which in turn call for larger equity checks and make buyout firms more open to teaming up."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,9,"Houston, Texas-based BMC Software shares ended trading at $45.42 on Friday."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,10,"It competes with Oracle Corp, SAP AG, CA Inc and Compuware Corp, and has been under pressure from Paul Singer's activist hedge fund Elliott Associates LP to sell itself since last year."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,11,"Elliott, a seasoned investor in the software sector, has a 9.7-percent stake in the company, and has argued that BMC's management was neglecting a huge opportunity to expand into Internet-based business software, a market dominated by the likes of Salesforce.com Inc."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,12,"The world's largest providers of software for enterprises, including Oracle, SAP and Microsoft Corp, have already begun investing heavily in that market."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,13,"Elliott is a shareholder in business software company Attachmate Corp, alongside Golden Gate, Thoma Bravo and Francisco Partners."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,14,BMC is due to announce first-quarter earnings on May 7.
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,15,The company said on April 8 that it would reduce its workforce following a company-wide operational review.
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,16,"Those job cuts will result in pretax charges of approximately $33 million to $38 million for severance and related termination costs, it added."
USBRE9440EF20130505,"Exclusive: Bain, Golden Gate nearing more than $6.5 billion deal for BMC - sources",eg Roumeliotis,"Sun May 5, 2013 7:39pm EDT",http://www.reuters.com/article/2013/05/05/us-bmc-software-idUSBRE9440EF20130505,17,(Additional reporting by Jessica Toonkel; Editing by Marguerita Choy)
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,0,"(Reuters) - Shares of the world's largest construction and mining equipment maker Caterpillar Inc ( CAT.N ) look poised to rise as the economic recovery picks up, financial newspaper Barron's said on Sunday."
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,1,"Caterpillar rose 2.7 percent to $86.98 on Friday following positive U.S. economic news, which may be a good entry point for investors with a 12- to 24-month horizon, the article said."
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,2,"The company's stock rose to around $100 in February from $80 in November as markets felt better about the state of the global economy, but have fallen since."
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,3,"Barron's said further global growth worries could take the shares back down to $80, but said Caterpillar's 2.4 percent dividend yield ""should ease the pain."
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,4,"Meanwhile, the stock should hit double digits again."""
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,5,"The stock is trading at an enterprise value - net debt plus market capitalization - of 8.5 times, which is below its historical median of 11.2 times."
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,6,Barron's said Caterpillar has made progress on cost cutting and said its inventories have been falling.
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,7,"It also pointed to the fact that Caterpillar made money during the 2008-2009 global recession, and said the company has a strong balance sheet and benefits from being the leader in a business with high entry barriers."
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,8,"""When companies like that go on sale - and Caterpillar seems cheap - their shares are usually worth a look."
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,9,"At these levels, the stock seems to discount a lot of bad news,"" the newspaper said."
USBRE94409K20130505,Shares of Caterpillar look 'cheap': Barron's,,"Sun May 5, 2013 1:36pm EDT",http://www.reuters.com/article/2013/05/05/us-caterpillar-shares-idUSBRE94409K20130505,10,(Reporting by  John McCrank  in New York; Editing by Marguerita Choy)
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,0,"LONDON  (Reuters) - Europe's policymakers are starting to recognize chronic unemployment as a crisis in its own right, rather than something that will resolve itself when the economy improves."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,1,"Compared with the United States, where the labor market is a key determinant of economic policy, European authorities have been more passive in their approach to jobs for many years."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,2,"But the depth of the jobless epidemic, especially in euro zone countries like Spain and Italy, means their rhetoric is at least changing."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,3,Friday's spring economic forecast from the European Commission was a case in point.
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,4,"Invoking European Central Bank President Mario Draghi's pledge to protect the euro, the European Union's Economic and Monetary Affairs Commissioner Olli Rehn said the EU would do ""whatever it takes"" to overcome the jobless crisis."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,5,"In previous forecasts, Rehn mentioned reducing unemployment mainly as something that would only come further down the line, after the completion of painful reforms."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,6,"Jobs data from across the Atlantic, also released on Friday, contrasted starkly."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,7,"The United States added 165,000 non-farm jobs in April, while the unemployment rate there fell to 7.6 percent, its lowest since December 2008."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,8,"Business surveys on Monday will reveal more about the pace of job losses in the euro zone, where the jobless rate hit a new record 12.1 percent in March, meaning more than 19 million euro zone citizens are out of work."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,9,"""At some point they're going to have to change tack, and maybe 12.1 percent unemployment is the time,"" said David Blanchflower, economics professor at Dartmouth College in New Hampshire, and formerly a Bank of England policymaker."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,10,"He noted ECB President Draghi did not mention the labor market at all in his economic analysis of the euro area last week, after cutting interest rates to a new record low of 0.5 percent."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,11,"""If you see the latest minutes from the (U.S. Federal Reserve), they really are targeting unemployment, as they should be."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,12,"They really do take it seriously,"" he said."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,13,"NO QUICK FIX Even if Europe's politicians increasingly recognize joblessness as a crisis that must be fought actively, little exists that could spur a quick change in fortunes."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,14,"""There are always measures which the authorities can take to get the labor market going,"" said Philip Shaw, chief economist at Investec in London."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,15,"""The problem is, given the depth of the crisis, they're unlikely to make a material, positive impact for quite some time."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,16,"There is absolutely no quick fix to the problem."""
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,17,"Given how Europe has dragged on global economic growth for the last few years, officials there have had no shortage of advice from politicians around the world."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,18,"U.S. Treasury Secretary Jack Lew last month said a rush towards fiscal austerity in Europe had worsened the economic situation in some countries, arguing that there is a need to assess the impact of budget cuts on growth and employment."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,19,"He and his G7 finance minister counterparts meet on Friday in London, and although the agenda focuses on fighting tax evasion, the event will provide another chance to discuss how Europe can return to prosperity."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,20,"Ultimately, the solution lies in the structural reforms that are already slowly taking place, and also in the restoration of Europe's banking system."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,21,"Shaw cited the fact U.S. banks recapitalized earlier than their European peers, particularly in the euro zone, as one of many reasons why the American economy has performed better, therefore creating more jobs. """
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,22,(U.S.) unemployment peaked in double digits back in 2009.
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,23,"Looking at a snapshot now, the U.S. seems to have less of an unemployment issue than continental Europe,"" said Shaw."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,24,"""However, that hides the fact it's been a long, hard grind getting the jobless rate down in the U.S."" And even a return to sustained economic growth might not be enough to guarantee European unemployment will fall significantly, said Blanchflower."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,25,"He co-authored a study, released last week, showing how the statistics showing an apparently resilient jobs market failed to cover a sharp rise in the number of people working less than they would like."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,26,"""If any recovery comes, presumably it's going to come by the incumbent (employees) working more hours, which means the unemployment rate doesn't come down as fast as you'd have thought,"" said Blanchflower."
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,27,"""So it looks like we're going to be stuck with high unemployment for a long time."""
USBRE9440B620130505,Europe's jobs crisis comes into sharper relief,dy Bruce,"Sun May 5, 2013 3:04pm EDT",http://www.reuters.com/article/2013/05/05/us-economy-global-weekahead-idUSBRE9440B620130505,28,(Editing by  James Jukwey )
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,0,"DUBAI  (Reuters) - As they prepare to buy Boeing's ( BA.N ) new 777X jet, Gulf airline giants Emirates EMIRA.UL and Qatar Airways are warning that Boeing must avoid the mistakes of the 787 Dreamliner, which cost customers millions of dollars when its batteries failed."
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,1,"These fast-growing Gulf carriers are expected to be among the first and possibly biggest customers for Boeing's latest offering, which was presented to customers last week."
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,2,"""For sure they have changed, I hope they have,"" Emirates' President Tim Clark said, when asked whether the Dreamliner crisis has changed Boeing's approach and thinking."
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,3,"""Boeing came out of the ashes of the Sonic Cruiser years ago and came up with the Dreamliner, which was a leap of faith by any stretch."
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,4,"They were just beginning to stabilize when things went wrong again,"" said Clark."
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,5,Emirates is not a customer of the Dreamliner but is the largest 777 operator with up to 175 jets that will need replacing soon.
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,6,"Boeing announced it had begun selling an upgraded aircraft family code-named 777X, launching a race against Airbus for sales of long-haul jets."
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,7,"Boeing, which has just emerged from the Dreamliner crisis, will now have to convince customers who have lost millions due to the grounding of the 787s."
USBRE9440BZ20130505,Gulf airlines prepare for Boeing's 777X offering,aveen Menon,"Sun May 5, 2013 4:14pm EDT",http://www.reuters.com/article/2013/05/05/us-emirates-airlines-777x-idUSBRE9440BZ20130505,8,"Qatar Airways, which grounded all its five Dreamliner aircraft, would receive compensation from Boeing, its chief executive Akbar al Baker said."
