Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,SentenceNo,Text
733,B007P2PSKS,AFSFFRR7JMPZ8,Dissapointed,0,0,3,1348617600,a bit on the stale side,2,stale.
733,B007P2PSKS,AFSFFRR7JMPZ8,Dissapointed,0,0,3,1348617600,a bit on the stale side,3,"edible, not real enjoyable for the price I paid, One of the best pretzel's I had when<br />i purchased them from Publix."
733,B007P2PSKS,AFSFFRR7JMPZ8,Dissapointed,0,0,3,1348617600,a bit on the stale side,4,"They stopped carrying them, I must find another addiction."
734,B004A8QK98,A2QWGB918P1HU0,Runriverrun,1,1,5,1325894400,Delicious!,0,This cinnamon cake loaf has a wonderful natural flavor.
734,B004A8QK98,A2QWGB918P1HU0,Runriverrun,1,1,5,1325894400,Delicious!,1,It's moist and tender and a great little sweet treat when you want something that isn't terribly bad for your diet.
734,B004A8QK98,A2QWGB918P1HU0,Runriverrun,1,1,5,1325894400,Delicious!,2,It's delicious!
735,B004A8QK98,A2FZE965O64BXJ,Grandma LU,0,1,1,1342742400,Disappointed!,0,"Unfortunately having ordered quite a few of these previously, I neglected to not look for the word: ""supreme"" in this offer and since I was then receiving free shipping had 4 delivered."
735,B004A8QK98,A2FZE965O64BXJ,Grandma LU,0,1,1,1342742400,Disappointed!,1,"We (that is my husband, guests and me)knew immediately that these were different from those previously enjoyed."
735,B004A8QK98,A2FZE965O64BXJ,Grandma LU,0,1,1,1342742400,Disappointed!,2,"BUT, currently Amazon featured the ""supreme"" babka and now I am awaiting to receive these."
735,B004A8QK98,A2FZE965O64BXJ,Grandma LU,0,1,1,1342742400,Disappointed!,3,"In the future, I will read more carefully."
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,0,"I opened the can and immediately became concerned when I saw what looked like dried white crust, rather than fluffy frosting."
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,1,"The package recommended stirring before use, so I gave that a try and under the crust was an indescribable gelatinous goo."
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,2,"The best I can equate it to is a white version of the blue goop the mother serves for dinner in ""Better of Dead"" (no raisins in it though!)"
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,3,.
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,4,<br />I tried to stir it together and the end result was gelatinous goo with white crusties in it.
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,5,When lifting the knife to spread it long strings on goo trailed from my knife.
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,6,<br />I opted for making my own frosting instead - very easy!
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,7,"A little Sprectrum palm shortening, a lot of powdered sugar, a tiny splash of vanilla, a tiny bit of salt, and rice milk as needed for consistency, beat for 5 minutes, and I had the fluffy 'butter' cream frosting I thought I'd get from Cherrybrook."
736,B001HTKZ5S,ARQ2DJUU4XB1V,Cooking  Mama,2,2,1,1263686400,Perhaps something was wrong with the batch...,8,"<br /><br />I wonder if our can was overheated in the store (whole foods) or something...<br />I've read positive reviews of their frosting mix, so maybe I'll try that next time."
737,B001HTKZ5S,A2AF5SS29LC4BB,"Andrea Zalesakova ""AZ""",1,1,2,1269993600,$4 down the drain,0,"Well, I opened it and it is grayish sticky mess."
737,B001HTKZ5S,A2AF5SS29LC4BB,"Andrea Zalesakova ""AZ""",1,1,2,1269993600,$4 down the drain,1,"I'm so mad at myself for wasting my money, and not trying to make it from scratch at home."
737,B001HTKZ5S,A2AF5SS29LC4BB,"Andrea Zalesakova ""AZ""",1,1,2,1269993600,$4 down the drain,2,Which would probably end up better and cheaper.
737,B001HTKZ5S,A2AF5SS29LC4BB,"Andrea Zalesakova ""AZ""",1,1,2,1269993600,$4 down the drain,3,"Oh well, live and learn!"
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,0,I love Cherrybrook Kitchen and have tried almost all of their products.
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,1,"I was excited to try the Ready to Spread frosting, as I do not usually keep the needed ingredients on hand for their box frosting."
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,2,"I am not a picky eater, especially if the item contains sugar... but this was horrible!"
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,3,The consistency is absolutely nothing like regular canned frosting.
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,4,It is not light and fluffy.
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,5,It is very gooey.
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,6,I cannot even imagine trying to spread it on a cake - it would rip it to pieces because it is so thick and gooey.
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,7,"I did not even try it on a cake, because the taste and texture were so off-putting."
738,B001HTKZ5S,A3KJ6JZ8MWERPG,RnnrGrl,1,1,1,1264896000,Big Disappointment,8,"Seriously, do not waste your money!"
739,B001HTKZ5S,A1USXH72S0TD4B,Michelle M. White,0,0,1,1287100800,Worst Frosting Ever,0,This product was such a disappointment!
739,B001HTKZ5S,A1USXH72S0TD4B,Michelle M. White,0,0,1,1287100800,Worst Frosting Ever,1,"As all the other reviewers said, it's a gluey, sticky texture more akin to Elmer's Glue than to an edible food product."
739,B001HTKZ5S,A1USXH72S0TD4B,Michelle M. White,0,0,1,1287100800,Worst Frosting Ever,2,The flavor was sickening sweet.
739,B001HTKZ5S,A1USXH72S0TD4B,Michelle M. White,0,0,1,1287100800,Worst Frosting Ever,3,I actually thought that the frosting had spoiled.
739,B001HTKZ5S,A1USXH72S0TD4B,Michelle M. White,0,0,1,1287100800,Worst Frosting Ever,4,It was that bad!
739,B001HTKZ5S,A1USXH72S0TD4B,Michelle M. White,0,0,1,1287100800,Worst Frosting Ever,5,Save yourself the time and $$ (I paid $4.99) and make your own frosting or go with another brand.
739,B001HTKZ5S,A1USXH72S0TD4B,Michelle M. White,0,0,1,1287100800,Worst Frosting Ever,6,Cherrybrook cake and cookie mixes are so good.
739,B001HTKZ5S,A1USXH72S0TD4B,Michelle M. White,0,0,1,1287100800,Worst Frosting Ever,7,It's hard to believe they even sell this.
740,B001HTKZ5S,A1ZE87EABE7FVQ,"ClaraP ""BookHooked""",0,0,1,1284249600,worst frosting ever,0,I am glad I found this on the reduced rack for 99c.
740,B001HTKZ5S,A1ZE87EABE7FVQ,"ClaraP ""BookHooked""",0,0,1,1284249600,worst frosting ever,1,The taste was not bad but no way I could frost my cake.
740,B001HTKZ5S,A1ZE87EABE7FVQ,"ClaraP ""BookHooked""",0,0,1,1284249600,worst frosting ever,2,"It stuck to the knife,ran down in strings,what a mess."
740,B001HTKZ5S,A1ZE87EABE7FVQ,"ClaraP ""BookHooked""",0,0,1,1284249600,worst frosting ever,3,I too thought I had gotten a bad batch.My GDs birthday cake looks like crap.
740,B001HTKZ5S,A1ZE87EABE7FVQ,"ClaraP ""BookHooked""",0,0,1,1284249600,worst frosting ever,4,Who would buy this mess.
740,B001HTKZ5S,A1ZE87EABE7FVQ,"ClaraP ""BookHooked""",0,0,1,1284249600,worst frosting ever,5,Horrible
741,B001HTKZ5S,A2USOYPY0M1R6X,Colleen,0,0,1,1282608000,Cherrybrook Kitchen Vanilla Frosting,0,I recently purchased this on sale at my local grocery store... now I know why it was on sale!
741,B001HTKZ5S,A2USOYPY0M1R6X,Colleen,0,0,1,1282608000,Cherrybrook Kitchen Vanilla Frosting,1,"<br /><br />This is not a fluffy, creamy white frosting you'd expect to find when opening the jar."
741,B001HTKZ5S,A2USOYPY0M1R6X,Colleen,0,0,1,1282608000,Cherrybrook Kitchen Vanilla Frosting,2,"Now, I wasn't expecting it to be just like Betty Crocker, but it was pretty bad."
741,B001HTKZ5S,A2USOYPY0M1R6X,Colleen,0,0,1,1282608000,Cherrybrook Kitchen Vanilla Frosting,3,"Like others said, it is a gluey/tacky mess that would completely ruin a cake if you tried to spread it on."
741,B001HTKZ5S,A2USOYPY0M1R6X,Colleen,0,0,1,1282608000,Cherrybrook Kitchen Vanilla Frosting,4,It reminds me of taffy that hasn't quite hit the right stage in the candy making process.
741,B001HTKZ5S,A2USOYPY0M1R6X,Colleen,0,0,1,1282608000,Cherrybrook Kitchen Vanilla Frosting,5,"The taste isn't that great either, and it's sickeningly sweet (even for frosting)."
741,B001HTKZ5S,A2USOYPY0M1R6X,Colleen,0,0,1,1282608000,Cherrybrook Kitchen Vanilla Frosting,6,The only thing it might be used for is a frosting for cinnamon buns?
741,B001HTKZ5S,A2USOYPY0M1R6X,Colleen,0,0,1,1282608000,Cherrybrook Kitchen Vanilla Frosting,7,I still don't think it would be the right consistency...
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",0,I can honestly say this is the worst frosting we have ever bought.
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",1,"It's kind of generous to call it frosting, it has more the consistency of rubber cement."
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",2,"And since we were in a time crunch, we didn't have the luxury of going back out to the store for a different frosting, so we forged ahead and decorated a cake with it."
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",3,"Horrible experience, bad enough to put us off cake decorating forever."
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",4,"It spread about as easily as chewing gum, stuck to everything it came in contact with, and got crumbs of the cake mixed up in it."
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",5,"On top of all this, it didn't even taste good."
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",6,"By the time we were done decorating, we knew there was no way we could feed this mess to our family."
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",7,So we ended up going to the store anyway to buy a pre-made cake.
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",8,"Our cake, which took twice as long to decorate because this stuff is so gooey, was used as a centerpiece."
742,B001HTKZ5S,AOHGLP2W3B3I4,Scott Schrantz,0,0,1,1281312000,"Do Not Buy This ""Frosting""",9,"A really ugly centerpiece, that cracked and peeled as the frosting dried."
743,B001BB3LW6,A388FLQFOEM0IO,Diana Solomon,4,4,5,1276732800,Dum Dums for all!!,0,I work in college Financial Aid and keep a bowl of these on my desk for the students.
743,B001BB3LW6,A388FLQFOEM0IO,Diana Solomon,4,4,5,1276732800,Dum Dums for all!!,1,I used to buy them in the grocery store then learned I could get them for less online ($17 for 3lb bag) and thought that was a good deal - until I found this GREAT deal!
744,B001BB3LW6,A1ZS6CRXGZX4YE,R. Martin,1,1,4,1308182400,Lots of pops!,0,Well worth the money.
744,B001BB3LW6,A1ZS6CRXGZX4YE,R. Martin,1,1,4,1308182400,Lots of pops!,1,I did the calculations on different bags and this dollar amount  is an excellent value.
744,B001BB3LW6,A1ZS6CRXGZX4YE,R. Martin,1,1,4,1308182400,Lots of pops!,2,There are approx 2338 pops in the box.
744,B001BB3LW6,A1ZS6CRXGZX4YE,R. Martin,1,1,4,1308182400,Lots of pops!,3,So far I've been through about half the box and have found about 3 without wrappers.
744,B001BB3LW6,A1ZS6CRXGZX4YE,R. Martin,1,1,4,1308182400,Lots of pops!,4,That's pretty good considering.
744,B001BB3LW6,A1ZS6CRXGZX4YE,R. Martin,1,1,4,1308182400,Lots of pops!,5,If you need 30lbs of dum-dums go for this product.
744,B001BB3LW6,A1ZS6CRXGZX4YE,R. Martin,1,1,4,1308182400,Lots of pops!,6,Enjoy.
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",0,This is pretty good canned meat.
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",1,"The sausage I used in dirty rice, the hamburger I used for taco salad, the chicken with wild rice, and the pork with stuffing."
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",2,the turkey I gave to a neighbor because I don't eat it.
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",3,The various meats are all pretty good quality and was enough for 3 large portions each can.
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",4,"There weren't large chunks of fat or gristle in any of the cans, which I've experienced plenty with some brands of canned meats."
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",5,"The proportion of liquids to meat was fair too, it's not one of those with a spoonful of meat and the rest is liquid either, though it does all need to be cooked and shrinks quite a bit due to high fat content in the meat."
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",6,"None of the meat was seasoned, at all."
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",7,This is very helpful as the meat can be used with any flavoring.
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",8,"There is a mild ""spam""-like texture and taste to the meats(but way better than spam any day), almost a brine or something, that's why I heavily seasoned it."
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",9,"Don't plan on frying anything in the fat from these meats, it gave everything a slightly rancid, soury taste...no idea why!"
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",10,"Due to the higher calories and higher price, I will only stock this as emergency food."
745,B005Y0DXBO,A21TGZU9EXJ272,mizztanya,2,2,5,1336435200,"when you have no fridge but want meat, what do you do?",11,I will buy more for that reason.
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,0,"Bear with me while I do amazon's work for them and copy from the Lakewood website:<br />---------------------------------------<br />Nutrition Facts<br />32oz UPC 042608460503<br /><br />Serving Size 8 oz<br />Serving Size 240 ml<br />Amount Per Serving<br />Calories 125  Calories from Fat 25<br />% Daily Value*<br />Total Fat 3.5g  6%<br />Saturated Fat 0.5g  4%<br />Trans Fat 0g<br />Cholesterol 0mg  0%<br />Potassium 370mg  10%<br />Sodium 25mg  1%<br />Total Carbohydrate 28g  9%<br />Dietary Fiber 4g  16%<br />Sugars 21g<br />Protein 2g<br /><br />Omega 3 40mg, Omega 6 600mg, Omega 9 2400mg, Vitamin A 20%, Vitamin C 100%, Calcium 6%, Iron 8%, Vitamin E 6%, Vitamin B1 (Thiamin) 6%, Vitamin B2 (Riboflavin) 4%, Niacin 6%, Vitamin B6 8%, Folate 8%, Magnesium 8%, Zinc 2%, Phosphorous 4%, Vitamin K 15%,<br />*Percent Daily values are based on a 2,000 calorie diet<br /><br />Ingredients<br />Certified Organic Juice Blend (Organic Acai, Organic Apple, Organic Concord Grape, Organic Grape, Organic Pomegranate, Organic Blackberry, Organic Blueberry, Organic Red Tart Cherry, And Organic Acerola Cherry From Concentrate); Organic Goji Berry, Natural Fiber (Organic Guar, Xanthan, Carrageenan, Sodium Alginate And Organic Locust Bean), And Organic Rose Hip."
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,1,<br /><br />Gluten FREE* Casein FREE GMO FREE*<br />100% Fruit Juices are Gluten-Free<br />---------------------------------------<br /><br />This is an excellent Lakewood juice- they call it juice but it's as thick as an Odwalla drink like a smoothie.
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,2,"With all that's in it, this is a very good value."
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,3,Considering you can pay as much for any one of the ingredients in it.
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,4,"My personal use is to add this to kombucha, maximizing it's longevity that way, I've tried many but this one is the best for kombucha."
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,5,They say an 8oz glass has 2 servings of fruit on the Lakewood website.
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,6,"It's quite tasty in that it's not too sweet, very thick textured even with the tiny bits of seed in it reminiscent of a banana smoothie."
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,7,"The ingredient list is somewhat confusing but note that only the Acerola Cherry is from concentrate, everything else is fresh pressed."
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,8,"Acai is very high on the ORAC scale of anti-oxidants, Rose Hips are also very high, everything else is in the mid to high range of fruit."
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,9,"Pomegranate has many beneficial properties beyond just anti-oxidants as well, it's a noteworthy fighter of heart disease and Alzheimer's type dementia."
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,10,"Considering the price of Goji berries I really like their inclusion in this drink, albeit at a lesser level."
746,B001LO4ZWI,A1K7OUOZGT6EG3,"Zak Rudy ""muzak""",5,6,5,1328659200,Anti-Oxidant Smoothie,11,<br /><br />BTW: Amazon had only 1 day wait before shipping.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,0,A watered down perversion of the acai berry.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,1,<br /><br />This juice comes on strong and harsh.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,2,With tart aftertaste and no texture.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,3,"<br /><br />That's because it is mostly apple juice, grape juice, pomegranate juice, blackberry juice, blueberry juice, and tart cherry juice."
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,4,Oh yeah there is some acai berry juice mixed into this concoction.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,5,<br /><br />You shall not find that distinctive  smooth chocolaty acai flavor here.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,6,There is no milky mouth pleasing texture neither.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,7,For that exotic unique acai experience try Zola or Samzon  brands.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,8,<br /><br />I'm not saying that this Lakewood juice product isn't nutritious.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,9,That's not my point.
747,B001LO4ZWI,A2M687HYOW9JFW,dream factory,2,2,1,1334448000,Perversion of taste,10,I'm saying that it's a juice blend that does not taste anything like the real acai juice.
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,0,"This product is made by Annie's Inc. in Berkely, CA--made in the USA."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,1,"The product maintains excellent organic integrity, and it is stored in 100% recycled paperboard packaging."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,2,"<br /><br />The manufacturers also support family farms - use organic milk, butter, and yogurt."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,3,The product takes approximately 10 min.
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,4,to prepare.
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,5,"The product contains dairy and wheat, and it has been exposed to equipment that also processes egg and soy products."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,6,"<br /><br />The ingredients include organic whole wheat shell pasta, organic valley organic cheddar cheese (organic cultured pasteurized milk, salt, non-animal enzymes), organic whey, salt, and sodium phosphate."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,7,<br /><br />This is a mildly flavored whole wheat macaroni & cheese dinner.
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,8,This mac and cheese is a wonderful comfort food.
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,9,"The pasta is firm, and it has an excellent flavor."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,10,"<br /><br />There are no artificial flavors, synthetics colors, or preservatives."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,11,"The pasta was produced without antibiotics, synthetic hormones, or persistent pesticides."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,12,<br /><br />This pasta is simple to make and it has a wonderful texture.
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,13,There are 2.5 servings per box (2.5 oz).
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,14,"Each serving contains 250 cal., 4.5 g fat, sat."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,15,"2 g fat, 10 mg cholest., 570 mg sodium, 43 g carb., 5 g fiber, 6 g sugars, 9 g protein."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,16,"<br /><br />However, the cheese envelop is not exactly sufficient even when you add the butter, milk, or yogurt."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,17,"To add that wonderful rich smooth cheese flavor that accompanies mac and cheese, you will have to add your own organic cheese."
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,18,<br /><br />The cheese packet falls flat on flavor and it does not contain a sufficient amount to coat the pasta.
748,B000QWXG9O,ANUUF3N6B9NTA,Tabitha,0,0,3,1348185600,Annie's Homegrown Organic Whole Wheat Shells & White Cheddar Macaroni & Cheese - 6 oz.,19,"I give this mac and cheese a 5/5 on packaging, 5/5 for maintain organic integrity, 5/5 on texture, and a 2/5 for flavor."
749,B000Y2EJHY,A7IFA2NZR7YV0,pmen123,1,1,5,1344902400,The flavor of the gods,0,"If this flavor lasted longer than it does, I'd probably die of starvation for lack of wanting to take it out of my mouth."
750,B000Y2EJHY,A11V8XN8SUHPOV,"Marilyn Demaio ""mumsie""",5,10,5,1263945600,cuttiest gum of the century,0,this gum is super sick.tatooes are killin.flavor is a spankin'.
750,B000Y2EJHY,A11V8XN8SUHPOV,"Marilyn Demaio ""mumsie""",5,10,5,1263945600,cuttiest gum of the century,1,this brings back bomb diggity memories yo.peace out.
751,B004WJAUBE,A2DYZJ8D7QD1KE,Debs,0,0,2,1327536000,"City Steam, not much steam in this brew.",0,"My husband and I were very disappointed in this coffee, very weak, watery cup of coffee."
751,B004WJAUBE,A2DYZJ8D7QD1KE,Debs,0,0,2,1327536000,"City Steam, not much steam in this brew.",1,A definite waste of $13.00.
752,B0035YE9CS,A3K0UVMET7SEWE,Electric Leaf,10,12,4,1283644800,"Good soy sauce, but not special. Mainly good as unique gift.",0,This is pretty good regular style soy sauce.
752,B0035YE9CS,A3K0UVMET7SEWE,Electric Leaf,10,12,4,1283644800,"Good soy sauce, but not special. Mainly good as unique gift.",1,But it is not super-wonderful-better than any other good quality soy sauce you can buy in an Asian market.
752,B0035YE9CS,A3K0UVMET7SEWE,Electric Leaf,10,12,4,1283644800,"Good soy sauce, but not special. Mainly good as unique gift.",2,The main value is as a unique gift.
752,B0035YE9CS,A3K0UVMET7SEWE,Electric Leaf,10,12,4,1283644800,"Good soy sauce, but not special. Mainly good as unique gift.",3,"<br />  In the Japanese soy sauce world, there are 4 types: regular, mild (usukuchi), for raw fish (sashimi) and light colored."
752,B0035YE9CS,A3K0UVMET7SEWE,Electric Leaf,10,12,4,1283644800,"Good soy sauce, but not special. Mainly good as unique gift.",4,Bluegrass soy sauce is regular style.
752,B0035YE9CS,A3K0UVMET7SEWE,Electric Leaf,10,12,4,1283644800,"Good soy sauce, but not special. Mainly good as unique gift.",5,"Compared to Kikoman (a good commercial brand that is widely available) Bluegrass starts saltier, is flat in the middle, then ends with a complex & interesting flavor."
